Pivot Field Names (group),Pivot Field Names,Player,Team1,5v5 TOI,Pivot Field Values
Offense Types,Shots off HD Passes/60,Jordan Martinook,CAR,310.7333333,-1.134326587
Offense Types,Rush Offense/60,Jordan Martinook,CAR,310.7333333,0.147810666
Offense Types,Cycle & Forecheck Offense/60,Jordan Martinook,CAR,310.7333333,1.923119818
Offense Types,Deflections/60,Jesperi Kotkaniemi,CAR,294.6833333,-0.49310798
Offense Types,One-timers/60,Jesperi Kotkaniemi,CAR,294.6833333,0.29004404
Offense Types,Rebounds/60,Jesperi Kotkaniemi,CAR,294.6833333,-0.303668036
Offense Types,Shots off HD Passes/60,Jesperi Kotkaniemi,CAR,294.6833333,-0.211272636
Offense Types,Rush Offense/60,Jesperi Kotkaniemi,CAR,294.6833333,-0.906774497
Offense Types,Cycle & Forecheck Offense/60,Jesperi Kotkaniemi,CAR,294.6833333,1.267646015
Offense Types,One-timers/60,Jalen Chatfield,CAR,318.7166667,-0.527111776
Offense Types,Shots off HD Passes/60,Jalen Chatfield,CAR,318.7166667,0.15505516
Offense Types,Rush Offense/60,Jalen Chatfield,CAR,318.7166667,-0.289135978
Offense Types,Cycle & Forecheck Offense/60,Jalen Chatfield,CAR,318.7166667,0.919200175
Offense Types,Deflections/60,Jackson Blake,CAR,291.4833333,0.685903064
Offense Types,One-timers/60,Jackson Blake,CAR,291.4833333,-0.050596585
